,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
201,2,Grande Região,2,%,28.9,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
202,2,Grande Região,2,%,6.5,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
203,2,Grande Região,2,%,8.2,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
204,2,Grande Região,2,%,26.2,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
205,2,Grande Região,2,%,5.7,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
206,2,Grande Região,2,%,18.1,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
207,2,Grande Região,2,%,-,5,Centro-Oeste,608,Percentual da população,202503,3º trimestre 2025,11626,Não determinado
208,2,Grande Região,2,%,-,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120704,Total
209,2,Grande Região,2,%,2.5,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,120706,Sem instrução e menos de 1 ano de estudo
210,2,Grande Região,2,%,1.2,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11779,Ensino fundamental incompleto ou equivalente
211,2,Grande Região,2,%,2.3,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11628,Ensino fundamental completo ou equivalente
212,2,Grande Região,2,%,2.1,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11629,Ensino médio incompleto ou equivalente
213,2,Grande Região,2,%,1.2,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11630,Ensino médio completo ou equivalente
214,2,Grande Região,2,%,2.6,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11631,Ensino superior incompleto ou equivalente
215,2,Grande Região,2,%,2.3,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11632,Ensino superior completo ou equivalente
216,2,Grande Região,2,%,-,5,Centro-Oeste,6542,Coeficiente de variação - Percentual da população,202503,3º trimestre 2025,11626,Não determinado
217,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Grande Região (Código),Brasil e Grande Região,Variável (Código),Variável,Trimestre (Código),Trimestre,Nível de instrução (Código),Nível de instrução
