,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,"Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação",Variável (Código),Variável,Mês (Código),Mês,Produto das lavouras (Código),Produto das lavouras
824,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39440,1.14 Mamona
825,2,Grande Região,1017,Toneladas,10669577,4,Sul,35,Produção,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
826,2,Grande Região,1017,Toneladas,17703212,4,Sul,35,Produção,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
827,2,Grande Região,1017,Toneladas,38170640,4,Sul,35,Produção,202511,novembro 2025,39443,1.17 Soja
828,2,Grande Região,1017,Toneladas,4000,4,Sul,35,Produção,202511,novembro 2025,39444,1.18 Sorgo
829,2,Grande Região,1017,Toneladas,6816464,4,Sul,35,Produção,202511,novembro 2025,39445,1.19 Trigo
830,2,Grande Região,1017,Toneladas,32318,4,Sul,35,Produção,202511,novembro 2025,39446,1.20 Triticale
831,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39447,2 Abacaxi
832,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39448,3 Alho
833,2,Grande Região,1017,Toneladas,1073756,4,Sul,35,Produção,202511,novembro 2025,39449,4 Banana
834,2,Grande Região,1017,Toneladas,1202827,4,Sul,35,Produção,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
835,2,Grande Região,1017,Toneladas,393526,4,Sul,35,Produção,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
836,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
837,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39453,8 Cacau
838,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,40527,9/10 Café total
839,2,Grande Região,1017,Toneladas,44700,4,Sul,35,Produção,202511,novembro 2025,39454,9 Café arábica
840,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39455,10 Café canephora
841,2,Grande Região,1017,Toneladas,36758934,4,Sul,35,Produção,202511,novembro 2025,39456,11 Cana-de-açúcar
842,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39457,12 Castanha-de-caju
843,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39458,13 Cebola
844,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39459,14 Coco-da-baía
845,2,Grande Região,1017,Toneladas,764838,4,Sul,35,Produção,202511,novembro 2025,39460,15 Fumo
846,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39461,16 Guaraná
847,2,Grande Região,1017,Toneladas,-,4,Sul,35,Produção,202511,novembro 2025,39462,17 Juta
848,2,Grande Região,1017,Toneladas,1221026,4,Sul,35,Produção,202511,novembro 2025,39463,18 Laranja
849,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39464,19 Maçã
850,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39465,20 Malva
851,2,Grande Região,1017,Toneladas,5072531,4,Sul,35,Produção,202511,novembro 2025,39467,21 Mandioca
852,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39468,22 Pimenta-do-reino
853,2,Grande Região,1017,Toneladas,...,4,Sul,35,Produção,202511,novembro 2025,39469,23 Sisal ou agave
854,2,Grande Região,1017,Toneladas,507087,4,Sul,35,Produção,202511,novembro 2025,39470,24 Tomate
855,2,Grande Região,1017,Toneladas,1073369,4,Sul,35,Produção,202511,novembro 2025,39471,25 Uva
856,2,Grande Região,33,Quilogramas por Hectare,..,4,Sul,36,Rendimento médio,202511,novembro 2025,0,Total
857,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
858,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39429,1.1 Algodão herbáceo
859,2,Grande Região,33,Quilogramas por Hectare,2413,4,Sul,36,Rendimento médio,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
860,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
861,2,Grande Região,33,Quilogramas por Hectare,8917,4,Sul,36,Rendimento médio,202511,novembro 2025,39432,1.4 Arroz
862,2,Grande Região,33,Quilogramas por Hectare,2390,4,Sul,36,Rendimento médio,202511,novembro 2025,39433,1.5 Aveia
863,2,Grande Região,33,Quilogramas por Hectare,1748,4,Sul,36,Rendimento médio,202511,novembro 2025,39434,1.7 Centeio
864,2,Grande Região,33,Quilogramas por Hectare,4381,4,Sul,36,Rendimento médio,202511,novembro 2025,39435,1.8 Cevada
865,2,Grande Região,33,Quilogramas por Hectare,1852,4,Sul,36,Rendimento médio,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
866,2,Grande Região,33,Quilogramas por Hectare,1533,4,Sul,36,Rendimento médio,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
867,2,Grande Região,33,Quilogramas por Hectare,1000,4,Sul,36,Rendimento médio,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
868,2,Grande Região,33,Quilogramas por Hectare,1705,4,Sul,36,Rendimento médio,202511,novembro 2025,39439,1.13 Girassol
869,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39440,1.14 Mamona
870,2,Grande Região,33,Quilogramas por Hectare,8560,4,Sul,36,Rendimento médio,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
871,2,Grande Região,33,Quilogramas por Hectare,6272,4,Sul,36,Rendimento médio,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
872,2,Grande Região,33,Quilogramas por Hectare,2835,4,Sul,36,Rendimento médio,202511,novembro 2025,39443,1.17 Soja
873,2,Grande Região,33,Quilogramas por Hectare,2000,4,Sul,36,Rendimento médio,202511,novembro 2025,39444,1.18 Sorgo
874,2,Grande Região,33,Quilogramas por Hectare,3286,4,Sul,36,Rendimento médio,202511,novembro 2025,39445,1.19 Trigo
875,2,Grande Região,33,Quilogramas por Hectare,3266,4,Sul,36,Rendimento médio,202511,novembro 2025,39446,1.20 Triticale
876,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39447,2 Abacaxi
877,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39448,3 Alho
878,2,Grande Região,33,Quilogramas por Hectare,21664,4,Sul,36,Rendimento médio,202511,novembro 2025,39449,4 Banana
879,2,Grande Região,33,Quilogramas por Hectare,31574,4,Sul,36,Rendimento médio,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
880,2,Grande Região,33,Quilogramas por Hectare,27876,4,Sul,36,Rendimento médio,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
881,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
882,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39453,8 Cacau
883,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,40527,9/10 Café total
884,2,Grande Região,33,Quilogramas por Hectare,1767,4,Sul,36,Rendimento médio,202511,novembro 2025,39454,9 Café arábica
885,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39455,10 Café canephora
886,2,Grande Região,33,Quilogramas por Hectare,70730,4,Sul,36,Rendimento médio,202511,novembro 2025,39456,11 Cana-de-açúcar
887,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39457,12 Castanha-de-caju
888,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39458,13 Cebola
889,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39459,14 Coco-da-baía
890,2,Grande Região,33,Quilogramas por Hectare,2276,4,Sul,36,Rendimento médio,202511,novembro 2025,39460,15 Fumo
891,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39461,16 Guaraná
892,2,Grande Região,33,Quilogramas por Hectare,-,4,Sul,36,Rendimento médio,202511,novembro 2025,39462,17 Juta
893,2,Grande Região,33,Quilogramas por Hectare,27583,4,Sul,36,Rendimento médio,202511,novembro 2025,39463,18 Laranja
894,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39464,19 Maçã
895,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39465,20 Malva
896,2,Grande Região,33,Quilogramas por Hectare,25008,4,Sul,36,Rendimento médio,202511,novembro 2025,39467,21 Mandioca
897,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39468,22 Pimenta-do-reino
898,2,Grande Região,33,Quilogramas por Hectare,...,4,Sul,36,Rendimento médio,202511,novembro 2025,39469,23 Sisal ou agave
899,2,Grande Região,33,Quilogramas por Hectare,62105,4,Sul,36,Rendimento médio,202511,novembro 2025,39470,24 Tomate
900,2,Grande Região,33,Quilogramas por Hectare,19401,4,Sul,36,Rendimento médio,202511,novembro 2025,39471,25 Uva
901,2,Grande Região,1006,Hectares,39726003,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,0,Total
902,2,Grande Região,1006,Hectares,37460515,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
903,2,Grande Região,1006,Hectares,1598250,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39429,1.1 Algodão herbáceo
904,2,Grande Região,1006,Hectares,50336,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
905,2,Grande Região,1006,Hectares,7941,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
906,2,Grande Região,1006,Hectares,206784,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39432,1.4 Arroz
907,2,Grande Região,1006,Hectares,32092,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39433,1.5 Aveia
908,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39434,1.7 Centeio
909,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39435,1.8 Cevada
910,2,Grande Região,1006,Hectares,58279,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
911,2,Grande Região,1006,Hectares,162560,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
912,2,Grande Região,1006,Hectares,168618,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
913,2,Grande Região,1006,Hectares,52541,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39439,1.13 Girassol
914,2,Grande Região,1006,Hectares,2077,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39440,1.14 Mamona
915,2,Grande Região,1006,Hectares,243631,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
916,2,Grande Região,1006,Hectares,11810910,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
917,2,Grande Região,1006,Hectares,22233482,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39443,1.17 Soja
918,2,Grande Região,1006,Hectares,761941,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39444,1.18 Sorgo
919,2,Grande Região,1006,Hectares,71073,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39445,1.19 Trigo
920,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39446,1.20 Triticale
921,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39447,2 Abacaxi
922,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39448,3 Alho
923,2,Grande Região,1006,Hectares,22248,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39449,4 Banana
924,2,Grande Região,1006,Hectares,240,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
925,2,Grande Região,1006,Hectares,280,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
926,2,Grande Região,1006,Hectares,5895,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
927,2,Grande Região,1006,Hectares,254,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39453,8 Cacau
928,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,40527,9/10 Café total
929,2,Grande Região,1006,Hectares,9641,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39454,9 Café arábica
930,2,Grande Região,1006,Hectares,9395,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39455,10 Café canephora
931,2,Grande Região,1006,Hectares,2093159,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39456,11 Cana-de-açúcar
932,2,Grande Região,1006,Hectares,150,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39457,12 Castanha-de-caju
933,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39458,13 Cebola
934,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39459,14 Coco-da-baía
935,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39460,15 Fumo
936,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39461,16 Guaraná
937,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39462,17 Juta
938,2,Grande Região,1006,Hectares,11329,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39463,18 Laranja
939,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39464,19 Maçã
940,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39465,20 Malva
941,2,Grande Região,1006,Hectares,93721,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39467,21 Mandioca
942,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39468,22 Pimenta-do-reino
943,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39469,23 Sisal ou agave
944,2,Grande Região,1006,Hectares,18899,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39470,24 Tomate
945,2,Grande Região,1006,Hectares,277,5,Centro-Oeste,109,Área plantada,202511,novembro 2025,39471,25 Uva
946,2,Grande Região,1006,Hectares,39718768,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,0,Total
947,2,Grande Região,1006,Hectares,37459773,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
948,2,Grande Região,1006,Hectares,1598250,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39429,1.1 Algodão herbáceo
949,2,Grande Região,1006,Hectares,50176,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
950,2,Grande Região,1006,Hectares,7941,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
951,2,Grande Região,1006,Hectares,206734,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39432,1.4 Arroz
952,2,Grande Região,1006,Hectares,32063,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39433,1.5 Aveia
953,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39434,1.7 Centeio
954,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39435,1.8 Cevada
955,2,Grande Região,1006,Hectares,58279,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
956,2,Grande Região,1006,Hectares,162552,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
957,2,Grande Região,1006,Hectares,168618,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
958,2,Grande Região,1006,Hectares,52541,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39439,1.13 Girassol
959,2,Grande Região,1006,Hectares,2077,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39440,1.14 Mamona
960,2,Grande Região,1006,Hectares,243206,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
961,2,Grande Região,1006,Hectares,11810910,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
962,2,Grande Região,1006,Hectares,22233482,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39443,1.17 Soja
963,2,Grande Região,1006,Hectares,761911,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39444,1.18 Sorgo
964,2,Grande Região,1006,Hectares,71033,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39445,1.19 Trigo
965,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39446,1.20 Triticale
966,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39447,2 Abacaxi
967,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39448,3 Alho
968,2,Grande Região,1006,Hectares,22235,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39449,4 Banana
969,2,Grande Região,1006,Hectares,240,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
970,2,Grande Região,1006,Hectares,280,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
971,2,Grande Região,1006,Hectares,5895,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
972,2,Grande Região,1006,Hectares,254,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39453,8 Cacau
973,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,40527,9/10 Café total
974,2,Grande Região,1006,Hectares,9635,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39454,9 Café arábica
975,2,Grande Região,1006,Hectares,9395,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39455,10 Café canephora
976,2,Grande Região,1006,Hectares,2086695,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39456,11 Cana-de-açúcar
977,2,Grande Região,1006,Hectares,150,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39457,12 Castanha-de-caju
978,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39458,13 Cebola
979,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39459,14 Coco-da-baía
980,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39460,15 Fumo
981,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39461,16 Guaraná
982,2,Grande Região,1006,Hectares,-,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39462,17 Juta
983,2,Grande Região,1006,Hectares,11329,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39463,18 Laranja
984,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39464,19 Maçã
985,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39465,20 Malva
986,2,Grande Região,1006,Hectares,93711,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39467,21 Mandioca
987,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39468,22 Pimenta-do-reino
988,2,Grande Região,1006,Hectares,...,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39469,23 Sisal ou agave
989,2,Grande Região,1006,Hectares,18899,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39470,24 Tomate
990,2,Grande Região,1006,Hectares,277,5,Centro-Oeste,216,Área colhida,202511,novembro 2025,39471,25 Uva
991,2,Grande Região,1017,Toneladas,..,5,Centro-Oeste,35,Produção,202511,novembro 2025,0,Total
992,2,Grande Região,1017,Toneladas,178693566,5,Centro-Oeste,35,Produção,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
993,2,Grande Região,1017,Toneladas,7486866,5,Centro-Oeste,35,Produção,202511,novembro 2025,39429,1.1 Algodão herbáceo
994,2,Grande Região,1017,Toneladas,182984,5,Centro-Oeste,35,Produção,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
995,2,Grande Região,1017,Toneladas,23497,5,Centro-Oeste,35,Produção,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
996,2,Grande Região,1017,Toneladas,828195,5,Centro-Oeste,35,Produção,202511,novembro 2025,39432,1.4 Arroz
997,2,Grande Região,1017,Toneladas,49441,5,Centro-Oeste,35,Produção,202511,novembro 2025,39433,1.5 Aveia
998,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,39434,1.7 Centeio
999,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,39435,1.8 Cevada
1000,2,Grande Região,1017,Toneladas,128191,5,Centro-Oeste,35,Produção,202511,novembro 2025,39436,1.9 Feijão (1ª Safra)
1001,2,Grande Região,1017,Toneladas,193270,5,Centro-Oeste,35,Produção,202511,novembro 2025,39437,1.10 Feijão (2ª Safra)
1002,2,Grande Região,1017,Toneladas,468096,5,Centro-Oeste,35,Produção,202511,novembro 2025,39438,1.11 Feijão (3ª Safra)
1003,2,Grande Região,1017,Toneladas,88455,5,Centro-Oeste,35,Produção,202511,novembro 2025,39439,1.13 Girassol
1004,2,Grande Região,1017,Toneladas,2155,5,Centro-Oeste,35,Produção,202511,novembro 2025,39440,1.14 Mamona
1005,2,Grande Região,1017,Toneladas,2021645,5,Centro-Oeste,35,Produção,202511,novembro 2025,39441,1.15 Milho (1ª Safra)
1006,2,Grande Região,1017,Toneladas,83300913,5,Centro-Oeste,35,Produção,202511,novembro 2025,39442,1.16 Milho (2ª Safra)
1007,2,Grande Região,1017,Toneladas,83863689,5,Centro-Oeste,35,Produção,202511,novembro 2025,39443,1.17 Soja
1008,2,Grande Região,1017,Toneladas,2732455,5,Centro-Oeste,35,Produção,202511,novembro 2025,39444,1.18 Sorgo
1009,2,Grande Região,1017,Toneladas,243591,5,Centro-Oeste,35,Produção,202511,novembro 2025,39445,1.19 Trigo
1010,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,39446,1.20 Triticale
1011,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39447,2 Abacaxi
1012,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39448,3 Alho
1013,2,Grande Região,1017,Toneladas,273408,5,Centro-Oeste,35,Produção,202511,novembro 2025,39449,4 Banana
1014,2,Grande Região,1017,Toneladas,8400,5,Centro-Oeste,35,Produção,202511,novembro 2025,39450,5 Batata - inglesa (1ª Safra)
1015,2,Grande Região,1017,Toneladas,10688,5,Centro-Oeste,35,Produção,202511,novembro 2025,39451,6 Batata - inglesa (2ª Safra)
1016,2,Grande Região,1017,Toneladas,241446,5,Centro-Oeste,35,Produção,202511,novembro 2025,39452,7 Batata - inglesa (3ª Safra)
1017,2,Grande Região,1017,Toneladas,200,5,Centro-Oeste,35,Produção,202511,novembro 2025,39453,8 Cacau
1018,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,40527,9/10 Café total
1019,2,Grande Região,1017,Toneladas,18338,5,Centro-Oeste,35,Produção,202511,novembro 2025,39454,9 Café arábica
1020,2,Grande Região,1017,Toneladas,10024,5,Centro-Oeste,35,Produção,202511,novembro 2025,39455,10 Café canephora
1021,2,Grande Região,1017,Toneladas,158546649,5,Centro-Oeste,35,Produção,202511,novembro 2025,39456,11 Cana-de-açúcar
1022,2,Grande Região,1017,Toneladas,88,5,Centro-Oeste,35,Produção,202511,novembro 2025,39457,12 Castanha-de-caju
1023,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39458,13 Cebola
1024,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39459,14 Coco-da-baía
1025,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,39460,15 Fumo
1026,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39461,16 Guaraná
1027,2,Grande Região,1017,Toneladas,-,5,Centro-Oeste,35,Produção,202511,novembro 2025,39462,17 Juta
1028,2,Grande Região,1017,Toneladas,229406,5,Centro-Oeste,35,Produção,202511,novembro 2025,39463,18 Laranja
1029,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39464,19 Maçã
1030,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39465,20 Malva
1031,2,Grande Região,1017,Toneladas,1912652,5,Centro-Oeste,35,Produção,202511,novembro 2025,39467,21 Mandioca
1032,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39468,22 Pimenta-do-reino
1033,2,Grande Região,1017,Toneladas,...,5,Centro-Oeste,35,Produção,202511,novembro 2025,39469,23 Sisal ou agave
1034,2,Grande Região,1017,Toneladas,1688878,5,Centro-Oeste,35,Produção,202511,novembro 2025,39470,24 Tomate
1035,2,Grande Região,1017,Toneladas,5009,5,Centro-Oeste,35,Produção,202511,novembro 2025,39471,25 Uva
1036,2,Grande Região,33,Quilogramas por Hectare,..,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,0,Total
1037,2,Grande Região,33,Quilogramas por Hectare,-,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,39428,"1 Cereais, leguminosas e oleaginosas"
1038,2,Grande Região,33,Quilogramas por Hectare,4684,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,39429,1.1 Algodão herbáceo
1039,2,Grande Região,33,Quilogramas por Hectare,3647,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,39430,1.2 Amendoim (1ª Safra)
1040,2,Grande Região,33,Quilogramas por Hectare,2959,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,39431,1.3 Amendoim (2ª Safra)
1041,2,Grande Região,33,Quilogramas por Hectare,4006,5,Centro-Oeste,36,Rendimento médio,202511,novembro 2025,39432,1.4 Arroz
