,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
1318,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
1319,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
1320,3,Unidade da Federação,1006,Hectares,6412,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
1321,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
1322,3,Unidade da Federação,1006,Hectares,49617,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
1323,3,Unidade da Federação,1006,Hectares,391,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
1324,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
1325,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
1326,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
1327,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
1328,3,Unidade da Federação,1006,Hectares,14291,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
1329,3,Unidade da Federação,1006,Hectares,150,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
1330,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,109,Área plantada,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
1331,3,Unidade da Federação,1006,Hectares,1116932,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,0,Total
1332,3,Unidade da Federação,1006,Hectares,1036389,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39428,"1 Cereais, leguminosas e oleaginosas"
1333,3,Unidade da Federação,1006,Hectares,9862,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
1334,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
1335,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
1336,3,Unidade da Federação,1006,Hectares,41487,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
1337,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
1338,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
1339,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
1340,3,Unidade da Federação,1006,Hectares,1779,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
1341,3,Unidade da Federação,1006,Hectares,93,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
1342,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
1343,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
1344,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
1345,3,Unidade da Federação,1006,Hectares,16010,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
1346,3,Unidade da Federação,1006,Hectares,333079,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
1347,3,Unidade da Federação,1006,Hectares,634079,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
1348,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
1349,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
1350,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
1351,3,Unidade da Federação,1006,Hectares,7220,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
1352,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
1353,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
1354,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
1355,3,Unidade da Federação,1006,Hectares,6935,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
1356,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
1357,3,Unidade da Federação,1006,Hectares,48186,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
1358,3,Unidade da Federação,1006,Hectares,469,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
1359,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
1360,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
1361,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
1362,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
1363,3,Unidade da Federação,1006,Hectares,17597,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
1364,3,Unidade da Federação,1006,Hectares,136,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
1365,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
1366,3,Unidade da Federação,1006,Hectares,1340843,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,0,Total
1367,3,Unidade da Federação,1006,Hectares,1262980,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39428,"1 Cereais, leguminosas e oleaginosas"
1368,3,Unidade da Federação,1006,Hectares,8915,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
1369,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
1370,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
1371,3,Unidade da Federação,1006,Hectares,50483,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
1372,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
1373,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
1374,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
1375,3,Unidade da Federação,1006,Hectares,2385,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
1376,3,Unidade da Federação,1006,Hectares,110,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
1377,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
1378,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
1379,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
1380,3,Unidade da Federação,1006,Hectares,14012,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
1381,3,Unidade da Federação,1006,Hectares,476185,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
1382,3,Unidade da Federação,1006,Hectares,696676,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
1383,3,Unidade da Federação,1006,Hectares,14214,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
1384,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
1385,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
1386,3,Unidade da Federação,1006,Hectares,7118,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
1387,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
1388,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
1389,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
1390,3,Unidade da Federação,1006,Hectares,6407,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
1391,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
1392,3,Unidade da Federação,1006,Hectares,49535,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
1393,3,Unidade da Federação,1006,Hectares,391,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
1394,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
1395,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
1396,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
1397,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
1398,3,Unidade da Federação,1006,Hectares,14268,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
1399,3,Unidade da Federação,1006,Hectares,144,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
1400,3,Unidade da Federação,1006,Hectares,-,11,Rondônia,216,Área colhida,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
1401,3,Unidade da Federação,,,..,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,0,Total
1402,3,Unidade da Federação,1017,Toneladas,4116358,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39428,"1 Cereais, leguminosas e oleaginosas"
1403,3,Unidade da Federação,1017,Toneladas,40671,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
1404,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
1405,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
1406,3,Unidade da Federação,1017,Toneladas,146638,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
1407,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
1408,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
1409,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
1410,3,Unidade da Federação,1017,Toneladas,1254,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
1411,3,Unidade da Federação,1017,Toneladas,101,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
1412,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
1413,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
1414,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
1415,3,Unidade da Federação,1017,Toneladas,59013,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
1416,3,Unidade da Federação,1017,Toneladas,1662730,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
1417,3,Unidade da Federação,1017,Toneladas,2221813,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
1418,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
1419,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
1420,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
1421,3,Unidade da Federação,1017,Toneladas,81651,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
1422,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
1423,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
1424,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
1425,3,Unidade da Federação,1017,Toneladas,8677,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
1426,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
1427,3,Unidade da Federação,1017,Toneladas,170235,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
1428,3,Unidade da Federação,1017,Toneladas,16172,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
1429,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
1430,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
1431,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
1432,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
1433,3,Unidade da Federação,1017,Toneladas,361016,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
1434,3,Unidade da Federação,1017,Toneladas,4583,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
1435,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
1436,3,Unidade da Federação,,,..,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,0,Total
1437,3,Unidade da Federação,1017,Toneladas,5277436,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39428,"1 Cereais, leguminosas e oleaginosas"
1438,3,Unidade da Federação,1017,Toneladas,33877,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
1439,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
1440,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
1441,3,Unidade da Federação,1017,Toneladas,197234,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
1442,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
1443,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
1444,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
1445,3,Unidade da Federação,1017,Toneladas,2038,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
1446,3,Unidade da Federação,1017,Toneladas,77,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
1447,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
1448,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
1449,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
1450,3,Unidade da Federação,1017,Toneladas,47895,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
1451,3,Unidade da Federação,1017,Toneladas,2353010,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
1452,3,Unidade da Federação,1017,Toneladas,2615394,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
1453,3,Unidade da Federação,1017,Toneladas,41123,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
1454,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
1455,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
1456,3,Unidade da Federação,1017,Toneladas,101750,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
1457,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
1458,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
1459,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
1460,3,Unidade da Federação,1017,Toneladas,8114,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
1461,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
1462,3,Unidade da Federação,1017,Toneladas,165766,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
1463,3,Unidade da Federação,1017,Toneladas,13904,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
1464,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
1465,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
1466,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
1467,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
1468,3,Unidade da Federação,1017,Toneladas,291747,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
1469,3,Unidade da Federação,1017,Toneladas,4298,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
1470,3,Unidade da Federação,1017,Toneladas,-,11,Rondônia,35,Produção,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
1471,3,Unidade da Federação,1006,Hectares,95776,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,0,Total
1472,3,Unidade da Federação,1006,Hectares,64141,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39428,"1 Cereais, leguminosas e oleaginosas"
1473,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
1474,3,Unidade da Federação,1006,Hectares,50,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
1475,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
1476,3,Unidade da Federação,1006,Hectares,3749,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
1477,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
1478,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
1479,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
1480,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
1481,3,Unidade da Federação,1006,Hectares,5139,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
1482,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
1483,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
1484,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
1485,3,Unidade da Federação,1006,Hectares,29730,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
1486,3,Unidade da Federação,1006,Hectares,7895,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
1487,3,Unidade da Federação,1006,Hectares,17578,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
1488,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
1489,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
1490,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
1491,3,Unidade da Federação,1006,Hectares,7635,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
1492,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
1493,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
1494,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
1495,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
1496,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
1497,3,Unidade da Federação,1006,Hectares,1115,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
1498,3,Unidade da Federação,1006,Hectares,418,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
1499,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
1500,3,Unidade da Federação,1006,Hectares,133,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
1501,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
1502,3,Unidade da Federação,1006,Hectares,389,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
1503,3,Unidade da Federação,1006,Hectares,21945,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
1504,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
1505,3,Unidade da Federação,1006,Hectares,-,12,Acre,109,Área plantada,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
