,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Brasil e Unidade da Federação (Código),Brasil e Unidade da Federação,Variável (Código),Variável,Trimestre (Código),Trimestre,Referência temporal (Código),Referência temporal,Tipo de inspeção (Código),Tipo de inspeção
71,1,Brasil,1007,Quilogramas,132828941,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
72,1,Brasil,1007,Quilogramas,2548430,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
73,1,Brasil,1007,Quilogramas,1154186990,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
74,1,Brasil,1007,Quilogramas,1031043031,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
75,1,Brasil,1007,Quilogramas,120750780,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
76,1,Brasil,1007,Quilogramas,2393179,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
77,1,Brasil,1007,Quilogramas,1174987660,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
78,1,Brasil,1007,Quilogramas,1050337448,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
79,1,Brasil,1007,Quilogramas,122292502,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
80,1,Brasil,1007,Quilogramas,2357710,1,Brasil,285,Peso total das carcaças,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
81,1,Brasil,2,Percentual,100.00,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
82,1,Brasil,2,Percentual,89.34,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
83,1,Brasil,2,Percentual,10.45,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
84,1,Brasil,2,Percentual,0.20,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
85,1,Brasil,2,Percentual,35.22,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
86,1,Brasil,2,Percentual,31.45,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
87,1,Brasil,2,Percentual,3.69,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111738,Estadual
88,1,Brasil,2,Percentual,0.07,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês,111739,Municipal
89,1,Brasil,2,Percentual,32.10,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,118225,Total
90,1,Brasil,2,Percentual,28.68,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111737,Federal
91,1,Brasil,2,Percentual,3.36,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111738,Estadual
92,1,Brasil,2,Percentual,0.07,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês,111739,Municipal
93,1,Brasil,2,Percentual,32.68,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,118225,Total
94,1,Brasil,2,Percentual,29.21,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111737,Federal
95,1,Brasil,2,Percentual,3.40,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111738,Estadual
96,1,Brasil,2,Percentual,0.07,1,Brasil,1000285,Peso total das carcaças - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês,111739,Municipal
97,3,Unidade da Federação,1020,Unidades,5,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,118225,Total
98,3,Unidade da Federação,1020,Unidades,1,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111737,Federal
99,3,Unidade da Federação,1020,Unidades,-,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111738,Estadual
100,3,Unidade da Federação,1020,Unidades,4,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre,111739,Municipal
101,3,Unidade da Federação,1020,Unidades,5,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,118225,Total
102,3,Unidade da Federação,1020,Unidades,1,11,Rondônia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês,111737,Federal
