,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N,D5C,D5N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,"Brasil, Grande Região e Unidade da Federação (Código)","Brasil, Grande Região e Unidade da Federação",Variável (Código),Variável,Mês (Código),Mês,Ano da safra (Código),Ano da safra,Produto das lavouras (Código),Produto das lavouras
590,3,Unidade da Federação,33,Quilogramas por Hectare,-,13,Amazonas,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
591,3,Unidade da Federação,33,Quilogramas por Hectare,20358,13,Amazonas,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
592,3,Unidade da Federação,33,Quilogramas por Hectare,10945,13,Amazonas,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
593,3,Unidade da Federação,33,Quilogramas por Hectare,14571,13,Amazonas,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
594,3,Unidade da Federação,33,Quilogramas por Hectare,-,13,Amazonas,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
595,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
596,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
597,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
598,3,Unidade da Federação,33,Quilogramas por Hectare,7251,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
599,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
600,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
601,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
602,3,Unidade da Federação,33,Quilogramas por Hectare,3976,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
603,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
604,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
605,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
606,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
607,3,Unidade da Federação,33,Quilogramas por Hectare,6494,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
608,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
609,3,Unidade da Federação,33,Quilogramas por Hectare,3575,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
610,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
611,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
612,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
613,3,Unidade da Federação,33,Quilogramas por Hectare,9541,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
614,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
615,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
616,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
617,3,Unidade da Federação,33,Quilogramas por Hectare,2434,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
618,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
619,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
620,3,Unidade da Federação,33,Quilogramas por Hectare,18162,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
621,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
622,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
623,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
624,3,Unidade da Federação,33,Quilogramas por Hectare,11146,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
625,3,Unidade da Federação,33,Quilogramas por Hectare,13707,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
626,3,Unidade da Federação,33,Quilogramas por Hectare,20175,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
627,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
628,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
629,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
630,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
631,3,Unidade da Federação,33,Quilogramas por Hectare,7267,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
632,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
633,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
634,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
635,3,Unidade da Federação,33,Quilogramas por Hectare,1754,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
636,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
637,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
638,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
639,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
640,3,Unidade da Federação,33,Quilogramas por Hectare,5390,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
641,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
642,3,Unidade da Federação,33,Quilogramas por Hectare,3626,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
643,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
644,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
645,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
646,3,Unidade da Federação,33,Quilogramas por Hectare,11518,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
647,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
648,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
649,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
650,3,Unidade da Federação,33,Quilogramas por Hectare,813,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
651,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
652,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
653,3,Unidade da Federação,33,Quilogramas por Hectare,15641,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
654,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
655,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
656,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
657,3,Unidade da Federação,33,Quilogramas por Hectare,10059,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
658,3,Unidade da Federação,33,Quilogramas por Hectare,14992,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
659,3,Unidade da Federação,33,Quilogramas por Hectare,17687,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
660,3,Unidade da Federação,33,Quilogramas por Hectare,-,14,Roraima,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
661,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
662,3,Unidade da Federação,33,Quilogramas por Hectare,1119,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
663,3,Unidade da Federação,33,Quilogramas por Hectare,1500,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
664,3,Unidade da Federação,33,Quilogramas por Hectare,2406,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
665,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
666,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
667,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
668,3,Unidade da Federação,33,Quilogramas por Hectare,762,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
669,3,Unidade da Federação,33,Quilogramas por Hectare,722,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
670,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
671,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
672,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
673,3,Unidade da Federação,33,Quilogramas por Hectare,3713,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
674,3,Unidade da Federação,33,Quilogramas por Hectare,3660,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
675,3,Unidade da Federação,33,Quilogramas por Hectare,3132,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
676,3,Unidade da Federação,33,Quilogramas por Hectare,2581,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
677,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
678,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
679,3,Unidade da Federação,33,Quilogramas por Hectare,11510,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
680,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
681,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
682,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
683,3,Unidade da Federação,33,Quilogramas por Hectare,946,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
684,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
685,3,Unidade da Federação,33,Quilogramas por Hectare,803,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
686,3,Unidade da Federação,33,Quilogramas por Hectare,69276,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
687,3,Unidade da Federação,33,Quilogramas por Hectare,670,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
688,3,Unidade da Federação,33,Quilogramas por Hectare,467,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
689,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
690,3,Unidade da Federação,33,Quilogramas por Hectare,17303,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
691,3,Unidade da Federação,33,Quilogramas por Hectare,14926,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
692,3,Unidade da Federação,33,Quilogramas por Hectare,22063,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
693,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
694,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
695,3,Unidade da Federação,33,Quilogramas por Hectare,1256,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39430,1.2 Amendoim (1ª Safra)
696,3,Unidade da Federação,33,Quilogramas por Hectare,1417,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39431,1.3 Amendoim (2ª Safra)
697,3,Unidade da Federação,33,Quilogramas por Hectare,3085,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39432,1.4 Arroz
698,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39433,1.5 Aveia
699,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39434,1.7 Centeio
700,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39435,1.8 Cevada
701,3,Unidade da Federação,33,Quilogramas por Hectare,735,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39436,1.9 Feijão (1ª Safra)
702,3,Unidade da Federação,33,Quilogramas por Hectare,721,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39437,1.10 Feijão (2ª Safra)
703,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39438,1.11 Feijão (3ª Safra)
704,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39439,1.13 Girassol
705,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39440,1.14 Mamona
706,3,Unidade da Federação,33,Quilogramas por Hectare,4028,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39441,1.15 Milho (1ª Safra)
707,3,Unidade da Federação,33,Quilogramas por Hectare,3793,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39442,1.16 Milho (2ª Safra)
708,3,Unidade da Federação,33,Quilogramas por Hectare,3331,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39443,1.17 Soja
709,3,Unidade da Federação,33,Quilogramas por Hectare,3017,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39444,1.18 Sorgo
710,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39445,1.19 Trigo
711,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39446,1.20 Triticale
712,3,Unidade da Federação,33,Quilogramas por Hectare,11094,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39449,4 Banana
713,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39450,5 Batata - inglesa (1ª Safra)
714,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39451,6 Batata - inglesa (2ª Safra)
715,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39452,7 Batata - inglesa (3ª Safra)
716,3,Unidade da Federação,33,Quilogramas por Hectare,901,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39453,8 Cacau
717,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39454,9 Café arábica
718,3,Unidade da Federação,33,Quilogramas por Hectare,848,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39455,10 Café canephora
719,3,Unidade da Federação,33,Quilogramas por Hectare,68886,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39456,11 Cana-de-açúcar
720,3,Unidade da Federação,33,Quilogramas por Hectare,765,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39457,12 Castanha-de-caju
721,3,Unidade da Federação,33,Quilogramas por Hectare,800,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39460,15 Fumo
722,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39462,17 Juta
723,3,Unidade da Federação,33,Quilogramas por Hectare,17239,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39463,18 Laranja
724,3,Unidade da Federação,33,Quilogramas por Hectare,15069,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39467,21 Mandioca
725,3,Unidade da Federação,33,Quilogramas por Hectare,22703,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39470,24 Tomate
726,3,Unidade da Federação,33,Quilogramas por Hectare,-,15,Pará,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39471,25 Uva
727,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39429,1.1 Algodão herbáceo
728,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39430,1.2 Amendoim (1ª Safra)
729,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39431,1.3 Amendoim (2ª Safra)
730,3,Unidade da Federação,33,Quilogramas por Hectare,966,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39432,1.4 Arroz
731,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39433,1.5 Aveia
732,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39434,1.7 Centeio
733,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39435,1.8 Cevada
734,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39436,1.9 Feijão (1ª Safra)
735,3,Unidade da Federação,33,Quilogramas por Hectare,942,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39437,1.10 Feijão (2ª Safra)
736,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39438,1.11 Feijão (3ª Safra)
737,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39439,1.13 Girassol
738,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39440,1.14 Mamona
739,3,Unidade da Federação,33,Quilogramas por Hectare,1013,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39441,1.15 Milho (1ª Safra)
740,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39442,1.16 Milho (2ª Safra)
741,3,Unidade da Federação,33,Quilogramas por Hectare,2707,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39443,1.17 Soja
742,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39444,1.18 Sorgo
743,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39445,1.19 Trigo
744,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39446,1.20 Triticale
745,3,Unidade da Federação,33,Quilogramas por Hectare,9118,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39449,4 Banana
746,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39450,5 Batata - inglesa (1ª Safra)
747,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39451,6 Batata - inglesa (2ª Safra)
748,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39452,7 Batata - inglesa (3ª Safra)
749,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39453,8 Cacau
750,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39454,9 Café arábica
751,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39455,10 Café canephora
752,3,Unidade da Federação,33,Quilogramas por Hectare,22746,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39456,11 Cana-de-açúcar
753,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39457,12 Castanha-de-caju
754,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39460,15 Fumo
755,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39462,17 Juta
756,3,Unidade da Federação,33,Quilogramas por Hectare,6553,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39463,18 Laranja
757,3,Unidade da Federação,33,Quilogramas por Hectare,9739,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39467,21 Mandioca
758,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39470,24 Tomate
759,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,58756,Safra 2024,39471,25 Uva
760,3,Unidade da Federação,33,Quilogramas por Hectare,-,16,Amapá,36,Rendimento médio,202511,novembro 2025,3009,Safra 2025,39429,1.1 Algodão herbáceo
