,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
318,3,Unidade da Federação,2,Percentual,100.00,26,Pernambuco,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
319,3,Unidade da Federação,2,Percentual,100.00,26,Pernambuco,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
320,3,Unidade da Federação,2,Percentual,100.00,26,Pernambuco,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
321,3,Unidade da Federação,1020,Unidades,-,26,Pernambuco,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
322,3,Unidade da Federação,1020,Unidades,-,26,Pernambuco,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
323,3,Unidade da Federação,1020,Unidades,-,26,Pernambuco,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
324,3,Unidade da Federação,1020,Unidades,-,26,Pernambuco,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
325,3,Unidade da Federação,2,Percentual,-,26,Pernambuco,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
326,3,Unidade da Federação,2,Percentual,-,26,Pernambuco,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
327,3,Unidade da Federação,2,Percentual,-,26,Pernambuco,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
328,3,Unidade da Federação,2,Percentual,-,26,Pernambuco,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
329,3,Unidade da Federação,1020,Unidades,88286,26,Pernambuco,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
330,3,Unidade da Federação,1020,Unidades,24627,26,Pernambuco,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
331,3,Unidade da Federação,1020,Unidades,32041,26,Pernambuco,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
332,3,Unidade da Federação,1020,Unidades,31618,26,Pernambuco,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
333,3,Unidade da Federação,2,Percentual,100.00,26,Pernambuco,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
334,3,Unidade da Federação,2,Percentual,27.89,26,Pernambuco,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
335,3,Unidade da Federação,2,Percentual,36.29,26,Pernambuco,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
336,3,Unidade da Federação,2,Percentual,35.81,26,Pernambuco,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
337,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
338,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
339,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
340,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
341,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
342,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
343,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
344,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
345,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
346,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
347,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
348,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
349,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
350,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
351,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
352,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
353,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
354,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
355,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
356,3,Unidade da Federação,1020,Unidades,...,27,Alagoas,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
357,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
358,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
359,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
360,3,Unidade da Federação,2,Percentual,...,27,Alagoas,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
361,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
362,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
363,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
364,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
365,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
366,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
367,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
368,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
369,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
370,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
371,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
372,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
373,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
374,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
375,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
376,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
377,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
378,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
379,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
380,3,Unidade da Federação,1020,Unidades,...,28,Sergipe,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
381,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
382,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
383,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
384,3,Unidade da Federação,2,Percentual,...,28,Sergipe,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
385,3,Unidade da Federação,1020,Unidades,2,29,Bahia,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
386,3,Unidade da Federação,1020,Unidades,2,29,Bahia,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
387,3,Unidade da Federação,1020,Unidades,2,29,Bahia,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
388,3,Unidade da Federação,1020,Unidades,2,29,Bahia,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
389,3,Unidade da Federação,2,Percentual,100.00,29,Bahia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
390,3,Unidade da Federação,2,Percentual,100.00,29,Bahia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
391,3,Unidade da Federação,2,Percentual,100.00,29,Bahia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
392,3,Unidade da Federação,2,Percentual,100.00,29,Bahia,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
393,3,Unidade da Federação,1020,Unidades,-,29,Bahia,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
394,3,Unidade da Federação,1020,Unidades,-,29,Bahia,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
395,3,Unidade da Federação,1020,Unidades,-,29,Bahia,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
396,3,Unidade da Federação,1020,Unidades,-,29,Bahia,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
397,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
398,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
399,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
400,3,Unidade da Federação,2,Percentual,-,29,Bahia,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
401,3,Unidade da Federação,1020,Unidades,X,29,Bahia,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
402,3,Unidade da Federação,1020,Unidades,X,29,Bahia,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
403,3,Unidade da Federação,1020,Unidades,X,29,Bahia,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
404,3,Unidade da Federação,1020,Unidades,X,29,Bahia,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
405,3,Unidade da Federação,2,Percentual,X,29,Bahia,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
406,3,Unidade da Federação,2,Percentual,X,29,Bahia,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
407,3,Unidade da Federação,2,Percentual,X,29,Bahia,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
408,3,Unidade da Federação,2,Percentual,X,29,Bahia,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
409,3,Unidade da Federação,1020,Unidades,9,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
410,3,Unidade da Federação,1020,Unidades,9,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
411,3,Unidade da Federação,1020,Unidades,9,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
412,3,Unidade da Federação,1020,Unidades,9,31,Minas Gerais,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
413,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
414,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
415,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
416,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
417,3,Unidade da Federação,1020,Unidades,26007,31,Minas Gerais,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
418,3,Unidade da Federação,1020,Unidades,10265,31,Minas Gerais,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
419,3,Unidade da Federação,1020,Unidades,9454,31,Minas Gerais,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
420,3,Unidade da Federação,1020,Unidades,6288,31,Minas Gerais,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
421,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
422,3,Unidade da Federação,2,Percentual,39.47,31,Minas Gerais,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
423,3,Unidade da Federação,2,Percentual,36.35,31,Minas Gerais,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
424,3,Unidade da Federação,2,Percentual,24.18,31,Minas Gerais,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
425,3,Unidade da Federação,1020,Unidades,253797,31,Minas Gerais,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
426,3,Unidade da Federação,1020,Unidades,83698,31,Minas Gerais,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
427,3,Unidade da Federação,1020,Unidades,88565,31,Minas Gerais,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
428,3,Unidade da Federação,1020,Unidades,81534,31,Minas Gerais,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
429,3,Unidade da Federação,2,Percentual,100.00,31,Minas Gerais,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
430,3,Unidade da Federação,2,Percentual,32.98,31,Minas Gerais,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
431,3,Unidade da Federação,2,Percentual,34.90,31,Minas Gerais,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
432,3,Unidade da Federação,2,Percentual,32.13,31,Minas Gerais,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
433,3,Unidade da Federação,1020,Unidades,1,32,Espírito Santo,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
434,3,Unidade da Federação,1020,Unidades,1,32,Espírito Santo,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
435,3,Unidade da Federação,1020,Unidades,1,32,Espírito Santo,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
436,3,Unidade da Federação,1020,Unidades,1,32,Espírito Santo,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
437,3,Unidade da Federação,2,Percentual,100.00,32,Espírito Santo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
438,3,Unidade da Federação,2,Percentual,100.00,32,Espírito Santo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
439,3,Unidade da Federação,2,Percentual,100.00,32,Espírito Santo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
440,3,Unidade da Federação,2,Percentual,100.00,32,Espírito Santo,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
441,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
442,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
443,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
444,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
445,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
446,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
447,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
448,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
449,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
450,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
451,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115234,No 2º mês
452,3,Unidade da Federação,1020,Unidades,X,32,Espírito Santo,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115235,No 3º mês
453,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115236,Total do trimestre
454,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115233,No 1º mês
455,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115234,No 2º mês
456,3,Unidade da Federação,2,Percentual,X,32,Espírito Santo,1002417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento - percentual do total geral",202503,3º trimestre 2025,115235,No 3º mês
457,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,151,Número de informantes,202503,3º trimestre 2025,115236,Total do trimestre
458,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,151,Número de informantes,202503,3º trimestre 2025,115233,No 1º mês
459,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,151,Número de informantes,202503,3º trimestre 2025,115234,No 2º mês
460,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,151,Número de informantes,202503,3º trimestre 2025,115235,No 3º mês
461,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
462,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
463,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
464,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000151,Número de informantes - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
465,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115236,Total do trimestre
466,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115233,No 1º mês
467,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115234,No 2º mês
468,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento,202503,3º trimestre 2025,115235,No 3º mês
469,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115236,Total do trimestre
470,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115233,No 1º mês
471,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115234,No 2º mês
472,3,Unidade da Federação,2,Percentual,...,33,Rio de Janeiro,1000623,Quantidade de couro cru inteiro de bovino recebido de terceiros para curtimento - percentual do total geral,202503,3º trimestre 2025,115235,No 3º mês
473,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115236,Total do trimestre
474,3,Unidade da Federação,1020,Unidades,...,33,Rio de Janeiro,2417,"Quantidade total de couro cru inteiro de bovino, adquirido e recebido de terceiros para curtimento",202503,3º trimestre 2025,115233,No 1º mês
